date,value
9/10/2014 5:11:09,49.74978256
9/10/2014 4:57:26,49.66519165
9/10/2014 4:56:44,49.65952301
9/10/2014 4:56:03,49.66616821
9/10/2014 4:55:21,49.66023636
9/10/2014 4:53:57,49.68423843
9/10/2014 4:53:17,49.69050598
9/10/2014 4:52:36,49.66656494
9/10/2014 4:51:14,49.68811417
9/10/2014 4:50:33,49.68070984
9/10/2014 4:49:52,49.66711807
9/10/2014 4:49:12,49.69572067
9/10/2014 4:48:32,49.71457291
9/10/2014 4:47:50,49.69813156
9/10/2014 4:47:09,49.72186661
9/10/2014 3:17:17,49.72631454
9/10/2014 3:15:54,49.70505524
9/10/2014 3:15:13,49.67992401
9/10/2014 3:14:33,49.66791534
9/10/2014 3:13:51,49.67372513
9/10/2014 3:13:11,49.6648941
9/10/2014 3:12:31,49.64619446
9/10/2014 3:11:50,49.64506531
9/10/2014 3:11:10,49.65921783
9/10/2014 3:10:30,49.67209625
9/10/2014 3:09:49,49.70426178
9/10/2014 3:09:08,49.74895477
9/9/2014 22:22:51,49.68392181
9/9/2014 22:22:10,49.66459274
9/9/2014 22:21:30,49.60745239
9/9/2014 22:20:08,49.57533264
9/9/2014 22:19:26,49.55367661
9/9/2014 22:18:45,49.55205917
9/9/2014 22:18:04,49.58494949
9/9/2014 22:17:23,49.61710358
9/9/2014 22:16:42,49.6100235
9/9/2014 22:16:00,49.63056183
9/9/2014 22:15:19,49.66758347
9/9/2014 22:14:38,49.64030457
9/9/2014 22:13:58,49.64619827
9/9/2014 22:13:17,49.59505844
9/9/2014 22:11:54,49.61333466
9/9/2014 22:11:14,49.59389114
9/9/2014 22:10:32,49.61381531
9/9/2014 22:09:51,49.61489105
9/9/2014 22:09:10,49.62022781
9/9/2014 22:08:28,49.64703751
9/9/2014 22:07:48,49.68358612
9/9/2014 21:27:36,49.71940994
9/9/2014 21:26:55,49.70655823
9/9/2014 21:26:14,49.66167831
9/9/2014 21:25:33,49.67317581
9/9/2014 21:24:52,49.66196442
